meshcode,option1,option2,option3,option4,option5,option6,value
53390205,14,14203,2020,12,1,0,6470
53390205,14,14203,2020,12,1,1,8077
53390205,14,14203,2020,12,1,2,7283
53390205,14,14203,2020,12,2,0,6569
53390205,14,14203,2020,12,2,1,7990
53390205,14,14203,2020,12,2,2,7298
53390206,14,14203,2020,12,0,0,9116
53390206,14,14203,2020,12,0,1,11771
53390206,14,14203,2020,12,0,2,10467
53390206,14,14203,2020,12,1,0,9032
53390206,14,14203,2020,12,1,1,11602
53390206,14,14203,2020,12,1,2,10268
53390206,14,14203,2020,12,2,0,9054
53390206,14,14203,2020,12,2,1,11646
53390206,14,14203,2020,12,2,2,10319
53390207,14,14203,2020,12,0,0,5581
53390207,14,14203,2020,12,0,1,3903
53390207,14,14203,2020,12,0,2,4398
53390207,14,14203,2020,12,1,0,10636
53390207,14,14203,2020,12,1,1,4300
53390207,14,14203,2020,12,1,2,7228
53390207,14,14203,2020,12,2,0,9331
53390207,14,14203,2020,12,2,1,4198
53390207,14,14203,2020,12,2,2,6498
53390208,14,14203,2020,12,0,0,14900
53390208,14,14203,2020,12,0,1,8178
53390208,14,14203,2020,12,0,2,10676
53390208,14,14203,2020,12,1,0,12749
53390208,14,14203,2020,12,1,1,8065
53390208,14,14203,2020,12,1,2,9811
53390208,14,14203,2020,12,2,0,13304
53390208,14,14203,2020,12,2,1,8094
53390208,14,14203,2020,12,2,2,10034
53390209,14,14203,2020,12,0,0,1196
53390209,14,14203,2020,12,0,1,584
53390209,14,14203,2020,12,0,2,801
53390209,14,14203,2020,12,1,0,1886
53390209,14,14203,2020,12,1,1,818
53390209,14,14203,2020,12,1,2,1297
53390209,14,14203,2020,12,2,0,1708
53390209,14,14203,2020,12,2,1,758
53390209,14,14203,2020,12,2,2,1169
53390210,14,14203,2020,12,0,0,467
53390210,14,14203,2020,12,0,1,228
53390210,14,14203,2020,12,0,2,330
53390210,14,14203,2020,12,1,0,421
53390210,14,14203,2020,12,1,1,257
53390210,14,14203,2020,12,1,2,318
53390210,14,14203,2020,12,2,0,433
53390210,14,14203,2020,12,2,1,249
53390210,14,14203,2020,12,2,2,321
53390211,14,14203,2020,12,0,0,650
53390211,14,14203,2020,12,0,1,403
53390211,14,14203,2020,12,0,2,491
53390211,14,14203,2020,12,1,0,335
53390211,14,14203,2020,12,1,1,223
53390211,14,14203,2020,12,1,2,277
53390211,14,14203,2020,12,2,0,417
53390211,14,14203,2020,12,2,1,269
53390211,14,14203,2020,12,2,2,332
53390212,14,14203,2020,12,0,0,361
53390212,14,14203,2020,12,0,1,252
53390212,14,14203,2020,12,0,2,299
53390212,14,14203,2020,12,1,0,331
53390212,14,14203,2020,12,1,1,231
53390212,14,14203,2020,12,1,2,281
53390212,14,14203,2020,12,2,0,339
53390212,14,14203,2020,12,2,1,237
53390212,14,14203,2020,12,2,2,286
53390213,14,14203,2020,12,0,0,2743
53390213,14,14203,2020,12,0,1,3821
53390213,14,14203,2020,12,0,2,3355
53390213,14,14203,2020,12,1,0,2154
53390213,14,14203,2020,12,1,1,3716
53390213,14,14203,2020,12,1,2,3019
53390213,14,14203,2020,12,2,0,2306
53390213,14,14203,2020,12,2,1,3743
53390213,14,14203,2020,12,2,2,3106
53390214,14,14203,2020,12,0,0,2700
53390214,14,14203,2020,12,0,1,2822
53390214,14,14203,2020,12,0,2,2788
53390214,14,14203,2020,12,1,0,2451
53390214,14,14203,2020,12,1,1,2759
53390214,14,14203,2020,12,1,2,2685
53390214,14,14203,2020,12,2,0,2515
53390214,14,14203,2020,12,2,1,2776
53390214,14,14203,2020,12,2,2,2712
53390215,14,14203,2020,12,0,0,4236
53390215,14,14203,2020,12,0,1,4873
53390215,14,14203,2020,12,0,2,4599
53390215,14,14203,2020,12,1,0,3576
53390215,14,14203,2020,12,1,1,5022
53390215,14,14203,2020,12,1,2,4297
53390215,14,14203,2020,12,2,0,3747
53390215,14,14203,2020,12,2,1,4984
53390215,14,14203,2020,12,2,2,4374
53390216,14,14203,2020,12,0,0,9133
53390216,14,14203,2020,12,0,1,11355
53390216,14,14203,2020,12,0,2,10275
53390216,14,14203,2020,12,1,0,7007
53390216,14,14203,2020,12,1,1,10748
53390216,14,14203,2020,12,1,2,8873
53390216,14,14203,2020,12,2,0,7556
53390216,14,14203,2020,12,2,1,10904
53390216,14,14203,2020,12,2,2,9235
53390217,14,14203,2020,12,0,0,6894
53390217,14,14203,2020,12,0,1,4200
53390217,14,14203,2020,12,0,2,5220
53390217,14,14203,2020,12,1,0,7947
53390217,14,14203,2020,12,1,1,4400
53390217,14,14203,2020,12,1,2,6033
53390217,14,14203,2020,12,2,0,7676
53390217,14,14203,2020,12,2,1,4349
53390217,14,14203,2020,12,2,2,5823
53390218,14,14203,2020,12,0,0,7179
53390218,14,14203,2020,12,0,1,7062
53390218,14,14203,2020,12,0,2,7072
53390218,14,14203,2020,12,1,0,9865
53390218,14,14203,2020,12,1,1,7628
53390218,14,14203,2020,12,1,2,8754
53390218,14,14203,2020,12,2,0,9172
53390218,14,14203,2020,12,2,1,7482
53390218,14,14203,2020,12,2,2,8320
53390219,14,14203,2020,12,0,0,1703
53390219,14,14203,2020,12,0,1,2274
53390219,14,14203,2020,12,0,2,1917
53390219,14,14203,2020,12,1,0,4531
53390219,14,14203,2020,12,1,1,3651
53390219,14,14203,2020,12,1,2,3899
53390219,14,14203,2020,12,2,0,3801
53390219,14,14203,2020,12,2,1,3296
53390219,14,14203,2020,12,2,2,3387
53390220,14,14203,2020,12,0,0,683
53390220,14,14203,2020,12,0,1,673
53390220,14,14203,2020,12,0,2,660
53390220,14,14203,2020,12,1,0,474
53390220,14,14203,2020,12,1,1,715
53390220,14,14203,2020,12,1,2,607
53390220,14,14203,2020,12,2,0,528
53390220,14,14203,2020,12,2,1,704
53390220,14,14203,2020,12,2,2,621
53390221,14,14203,2020,12,0,0,777
53390221,14,14203,2020,12,0,1,1013
53390221,14,14203,2020,12,0,2,931
53390221,14,14203,2020,12,1,0,775
53390221,14,14203,2020,12,1,1,992
53390221,14,14203,2020,12,1,2,855
53390221,14,14203,2020,12,2,0,776
53390221,14,14203,2020,12,2,1,997
53390221,14,14203,2020,12,2,2,874
53390222,14,14203,2020,12,0,0,562
53390222,14,14203,2020,12,0,1,951
53390222,14,14203,2020,12,0,2,799
53390222,14,14203,2020,12,1,0,402
53390222,14,14203,2020,12,1,1,997
53390222,14,14203,2020,12,1,2,719
53390222,14,14203,2020,12,2,0,443
53390222,14,14203,2020,12,2,1,985
53390222,14,14203,2020,12,2,2,739
53390223,14,14203,2020,12,0,0,2975
53390223,14,14203,2020,12,0,1,3536
53390223,14,14203,2020,12,0,2,3329
53390223,14,14203,2020,12,1,0,2872
53390223,14,14203,2020,12,1,1,3550
53390223,14,14203,2020,12,1,2,3113
53390223,14,14203,2020,12,2,0,2898
53390223,14,14203,2020,12,2,1,3547
53390223,14,14203,2020,12,2,2,3169
53390224,14,14203,2020,12,0,0,1488
53390224,14,14203,2020,12,0,1,1374
53390224,14,14203,2020,12,0,2,1380
53390224,14,14203,2020,12,1,0,1300
53390224,14,14203,2020,12,1,1,1357
53390224,14,14203,2020,12,1,2,1304
53390224,14,14203,2020,12,2,0,1348
53390224,14,14203,2020,12,2,1,1361
53390224,14,14203,2020,12,2,2,1323
53390225,14,14203,2020,12,0,0,4915
53390225,14,14203,2020,12,0,1,6153
53390225,14,14203,2020,12,0,2,5486
53390225,14,14203,2020,12,1,0,4338
53390225,14,14203,2020,12,1,1,5887
53390225,14,14203,2020,12,1,2,5079
53390225,14,14203,2020,12,2,0,4487
53390225,14,14203,2020,12,2,1,5955
53390225,14,14203,2020,12,2,2,5184
53390226,14,14203,2020,12,0,0,4396
53390226,14,14203,2020,12,0,1,4513
53390226,14,14203,2020,12,0,2,4524
53390226,14,14203,2020,12,1,0,3487
53390226,14,14203,2020,12,1,1,4485
53390226,14,14203,2020,12,1,2,4036
53390226,14,14203,2020,12,2,0,3722
53390226,14,14203,2020,12,2,1,4492
53390226,14,14203,2020,12,2,2,4162
53390227,14,14203,2020,12,0,0,6516
53390227,14,14203,2020,12,0,1,5910
53390227,14,14203,2020,12,0,2,6247
53390227,14,14203,2020,12,1,0,6973
53390227,14,14203,2020,12,1,1,6042
53390227,14,14203,2020,12,1,2,6506
53390227,14,14203,2020,12,2,0,6855
53390227,14,14203,2020,12,2,1,6008
53390227,14,14203,2020,12,2,2,6439
53390228,14,14203,2020,12,0,0,7061
53390228,14,14203,2020,12,0,1,6986
53390228,14,14203,2020,12,0,2,7004
53390228,14,14203,2020,12,1,0,7430
53390228,14,14203,2020,12,1,1,7194
53390228,14,14203,2020,12,1,2,7360
53390228,14,14203,2020,12,2,0,7335
53390228,14,14203,2020,12,2,1,7140
53390228,14,14203,2020,12,2,2,7268
53390229,14,14203,2020,12,0,0,1432
53390229,14,14203,2020,12,0,1,971
53390229,14,14203,2020,12,0,2,1159
53390229,14,14203,2020,12,1,0,4073
53390229,14,14203,2020,12,1,1,1354
53390229,14,14203,2020,12,1,2,2666
53390229,14,14203,2020,12,2,0,3392
53390229,14,14203,2020,12,2,1,1255
53390229,14,14203,2020,12,2,2,2277
53390232,14,14203,2020,12,0,0,1782
53390232,14,14203,2020,12,0,1,1536
53390232,14,14203,2020,12,0,2,1739
53390232,14,14203,2020,12,1,0,2818
53390232,14,14203,2020,12,1,1,1599
53390232,14,14203,2020,12,1,2,2211
53390232,14,14203,2020,12,2,0,2551
53390232,14,14203,2020,12,2,1,1583
53390232,14,14203,2020,12,2,2,2090
53390233,14,14203,2020,12,0,0,1767
53390233,14,14203,2020,12,0,1,2104
53390233,14,14203,2020,12,0,2,1950
53390233,14,14203,2020,12,1,0,1561
53390233,14,14203,2020,12,1,1,2044
53390233,14,14203,2020,12,1,2,1819
53390233,14,14203,2020,12,2,0,1614
53390233,14,14203,2020,12,2,1,2060
53390233,14,14203,2020,12,2,2,1853
53390234,14,14203,2020,12,0,0,1208
53390234,14,14203,2020,12,0,1,531
53390234,14,14203,2020,12,0,2,854
53390234,14,14203,2020,12,1,0,1142
53390234,14,14203,2020,12,1,1,543
53390234,14,14203,2020,12,1,2,812
53390234,14,14203,2020,12,2,0,1159
53390234,14,14203,2020,12,2,1,540
53390234,14,14203,2020,12,2,2,823
53390235,14,14203,2020,12,0,0,1346
53390235,14,14203,2020,12,0,1,1578
53390235,14,14203,2020,12,0,2,1455
53390235,14,14203,2020,12,1,0,1194
53390235,14,14203,2020,12,1,1,1563
53390235,14,14203,2020,12,1,2,1403
53390235,14,14203,2020,12,2,0,1233
53390235,14,14203,2020,12,2,1,1567
53390235,14,14203,2020,12,2,2,1416
53390236,14,14203,2020,12,0,0,1771
53390236,14,14203,2020,12,0,1,2681
53390236,14,14203,2020,12,0,2,2260
53390236,14,14203,2020,12,1,0,1546
53390236,14,14203,2020,12,1,1,2349
53390236,14,14203,2020,12,1,2,2043
53390236,14,14203,2020,12,2,0,1604
53390236,14,14203,2020,12,2,1,2435
53390236,14,14203,2020,12,2,2,2099
53390237,14,14203,2020,12,0,0,1413
53390237,14,14203,2020,12,0,1,1052
53390237,14,14203,2020,12,0,2,1305
53390237,14,14203,2020,12,1,0,1727
53390237,14,14203,2020,12,1,1,1232
53390237,14,14203,2020,12,1,2,1377
53390237,14,14203,2020,12,2,0,1646
53390237,14,14203,2020,12,2,1,1185
53390237,14,14203,2020,12,2,2,1358
53390238,14,14203,2020,12,0,0,6842
53390238,14,14203,2020,12,0,1,5663
53390238,14,14203,2020,12,0,2,6138
53390238,14,14203,2020,12,1,0,5141
53390238,14,14203,2020,12,1,1,5235
53390238,14,14203,2020,12,1,2,5180
53390238,14,14203,2020,12,2,0,5580
53390238,14,14203,2020,12,2,1,5345
53390238,14,14203,2020,12,2,2,5427
53390239,14,14203,2020,12,0,0,1420
53390239,14,14203,2020,12,0,1,1048
53390239,14,14203,2020,12,0,2,1196
53390239,14,14203,2020,12,1,0,1747
53390239,14,14203,2020,12,1,1,1093
53390239,14,14203,2020,12,1,2,1380
53390239,14,14203,2020,12,2,0,1662
53390239,14,14203,2020,12,2,1,1081
53390239,14,14203,2020,12,2,2,1332
53390242,14,14203,2020,12,0,0,4434
53390242,14,14203,2020,12,0,1,4573
53390242,14,14203,2020,12,0,2,4641
53390242,14,14203,2020,12,1,0,3709
53390242,14,14203,2020,12,1,1,4605
53390242,14,14203,2020,12,1,2,4139
53390242,14,14203,2020,12,2,0,3896
53390242,14,14203,2020,12,2,1,4597
53390242,14,14203,2020,12,2,2,4268
53390243,14,14203,2020,12,0,0,271
53390243,14,14203,2020,12,0,1,108
53390243,14,14203,2020,12,0,2,187
53390243,14,14203,2020,12,1,0,379
53390243,14,14203,2020,12,1,1,175
53390243,14,14203,2020,12,1,2,266
53390243,14,14203,2020,12,2,0,351
53390243,14,14203,2020,12,2,1,157
53390243,14,14203,2020,12,2,2,246
53390244,14,14203,2020,12,0,0,2212
53390244,14,14203,2020,12,0,1,3034
53390244,14,14203,2020,12,0,2,2699
53390244,14,14203,2020,12,1,0,1738
53390244,14,14203,2020,12,1,1,3045
53390244,14,14203,2020,12,1,2,2526
53390244,14,14203,2020,12,2,0,1861
53390244,14,14203,2020,12,2,1,3042
53390244,14,14203,2020,12,2,2,2570
53390246,14,14203,2020,12,0,0,305
53390246,14,14203,2020,12,0,1,262
53390246,14,14203,2020,12,0,2,275
53390246,14,14203,2020,12,1,0,359
53390246,14,14203,2020,12,1,1,206
53390246,14,14203,2020,12,1,2,300
53390246,14,14203,2020,12,2,0,345
53390246,14,14203,2020,12,2,1,221
53390246,14,14203,2020,12,2,2,294
53390247,14,14203,2020,12,0,0,1534
53390247,14,14203,2020,12,0,1,1393
53390247,14,14203,2020,12,0,2,1493
53390247,14,14203,2020,12,1,0,1459
53390247,14,14203,2020,12,1,1,1579
53390247,14,14203,2020,12,1,2,1537
53390247,14,14203,2020,12,2,0,1479
53390247,14,14203,2020,12,2,1,1531
53390247,14,14203,2020,12,2,2,1526
53390248,14,14203,2020,12,0,0,5927
53390248,14,14203,2020,12,0,1,3942
53390248,14,14203,2020,12,0,2,4740
53390248,14,14203,2020,12,1,0,4154
53390248,14,14203,2020,12,1,1,3982
53390248,14,14203,2020,12,1,2,3911
53390248,14,14203,2020,12,2,0,4612
53390248,14,14203,2020,12,2,1,3972
53390248,14,14203,2020,12,2,2,4125
53390249,14,14203,2020,12,0,0,3214
53390249,14,14203,2020,12,0,1,3449
53390249,14,14203,2020,12,0,2,3322
53390249,14,14203,2020,12,1,0,2759
53390249,14,14203,2020,12,1,1,3560
53390249,14,14203,2020,12,1,2,3120
53390249,14,14203,2020,12,2,0,2877
53390249,14,14203,2020,12,2,1,3532
53390249,14,14203,2020,12,2,2,3172
53390253,14,14203,2020,12,0,0,554
53390253,14,14203,2020,12,0,1,666
53390253,14,14203,2020,12,0,2,596
53390253,14,14203,2020,12,1,0,362
53390253,14,14203,2020,12,1,1,584
53390253,14,14203,2020,12,1,2,484
53390253,14,14203,2020,12,2,0,412
53390253,14,14203,2020,12,2,1,605
53390253,14,14203,2020,12,2,2,513
53390254,14,14203,2020,12,0,0,2838
53390254,14,14203,2020,12,0,1,3365
53390254,14,14203,2020,12,0,2,3116
53390254,14,14203,2020,12,1,0,2492
53390254,14,14203,2020,12,1,1,3321
53390254,14,14203,2020,12,1,2,2965
53390254,14,14203,2020,12,2,0,2582
53390254,14,14203,2020,12,2,1,3332
53390254,14,14203,2020,12,2,2,3004
53390256,14,14203,2020,12,0,0,950
53390256,14,14203,2020,12,0,1,1137
53390256,14,14203,2020,12,0,2,1045
53390256,14,14203,2020,12,1,0,618
53390256,14,14203,2020,12,1,1,998
53390256,14,14203,2020,12,1,2,791
53390256,14,14203,2020,12,2,0,704
53390256,14,14203,2020,12,2,1,1034
53390256,14,14203,2020,12,2,2,857
53390257,14,14203,2020,12,0,0,601
53390257,14,14203,2020,12,0,1,380
53390257,14,14203,2020,12,0,2,521
53390257,14,14203,2020,12,1,0,519
53390257,14,14203,2020,12,1,1,263
53390257,14,14203,2020,12,1,2,411
53390257,14,14203,2020,12,2,0,540
53390257,14,14203,2020,12,2,1,293
53390257,14,14203,2020,12,2,2,439
53390258,14,14203,2020,12,0,0,3132
53390258,14,14203,2020,12,0,1,1589
53390258,14,14203,2020,12,0,2,2186
53390258,14,14203,2020,12,1,0,2677
53390258,14,14203,2020,12,1,1,1434
53390258,14,14203,2020,12,1,2,1977
53390258,14,14203,2020,12,2,0,2794
53390258,14,14203,2020,12,2,1,1474
53390258,14,14203,2020,12,2,2,2031
53390259,14,14203,2020,12,0,0,1495
53390259,14,14203,2020,12,0,1,1669
53390259,14,14203,2020,12,0,2,1579
53390259,14,14203,2020,12,1,0,2474
53390259,14,14203,2020,12,1,1,1703
53390259,14,14203,2020,12,1,2,1992
53390259,14,14203,2020,12,2,0,2221
53390259,14,14203,2020,12,2,1,1694
53390259,14,14203,2020,12,2,2,1885
53390269,14,14203,2020,12,0,0,2449
53390269,14,14203,2020,12,0,1,2582
53390269,14,14203,2020,12,0,2,2583
53390269,14,14203,2020,12,1,0,2750
53390269,14,14203,2020,12,1,1,2668
53390269,14,14203,2020,12,1,2,2672
53390269,14,14203,2020,12,2,0,2672
53390269,14,14203,2020,12,2,1,2646
53390269,14,14203,2020,12,2,2,2649
53390278,14,14203,2020,12,0,0,1262
53390278,14,14203,2020,12,0,1,1751
53390278,14,14203,2020,12,0,2,1580
53390278,14,14203,2020,12,1,0,1366
53390278,14,14203,2020,12,1,1,1728
53390278,14,14203,2020,12,1,2,1553
53390278,14,14203,2020,12,2,0,1339
53390278,14,14203,2020,12,2,1,1734
53390278,14,14203,2020,12,2,2,1560
52397369,14,14204,2020,12,0,0,1236
52397369,14,14204,2020,12,0,1,1142
52397369,14,14204,2020,12,0,2,1039
52397369,14,14204,2020,12,1,0,851
52397369,14,14204,2020,12,1,1,1202
52397369,14,14204,2020,12,1,2,975
52397369,14,14204,2020,12,2,0,950
52397369,14,14204,2020,12,2,1,1187
52397369,14,14204,2020,12,2,2,991
52397379,14,14204,2020,12,0,0,6451
52397379,14,14204,2020,12,0,1,7912
52397379,14,14204,2020,12,0,2,7307
52397379,14,14204,2020,12,1,0,5672
52397379,14,14204,2020,12,1,1,7910
52397379,14,14204,2020,12,1,2,6806
52397379,14,14204,2020,12,2,0,5873
52397379,14,14204,2020,12,2,1,7911
52397379,14,14204,2020,12,2,2,6935
52397460,14,14204,2020,12,0,0,1860
52397460,14,14204,2020,12,0,1,609
52397460,14,14204,2020,12,0,2,1113
52397460,14,14204,2020,12,1,0,2029
52397460,14,14204,2020,12,1,1,834
52397460,14,14204,2020,12,1,2,1288
52397460,14,14204,2020,12,2,0,1985
52397460,14,14204,2020,12,2,1,776
52397460,14,14204,2020,12,2,2,1243
52397461,14,14204,2020,12,0,0,1999
52397461,14,14204,2020,12,0,1,1768
52397461,14,14204,2020,12,0,2,1858
52397461,14,14204,2020,12,1,0,1240
52397461,14,14204,2020,12,1,1,1475
52397461,14,14204,2020,12,1,2,1362
52397461,14,14204,2020,12,2,0,1436
52397461,14,14204,2020,12,2,1,1550
52397461,14,14204,2020,12,2,2,1490
52397462,14,14204,2020,12,0,0,1138
52397462,14,14204,2020,12,0,1,1140
52397462,14,14204,2020,12,0,2,1117
52397462,14,14204,2020,12,1,0,1219
52397462,14,14204,2020,12,1,1,1195
52397462,14,14204,2020,12,1,2,1174
52397462,14,14204,2020,12,2,0,1198
52397462,14,14204,2020,12,2,1,1181
52397462,14,14204,2020,12,2,2,1159
52397463,14,14204,2020,12,0,0,601
52397463,14,14204,2020,12,0,1,542
52397463,14,14204,2020,12,0,2,556
52397463,14,14204,2020,12,1,0,437
52397463,14,14204,2020,12,1,1,350
52397463,14,14204,2020,12,1,2,366
52397463,14,14204,2020,12,2,0,480
52397463,14,14204,2020,12,2,1,399
52397463,14,14204,2020,12,2,2,415
52397464,14,14204,2020,12,0,0,3393
52397464,14,14204,2020,12,0,1,3814
52397464,14,14204,2020,12,0,2,3625
52397464,14,14204,2020,12,1,0,3022
52397464,14,14204,2020,12,1,1,3722
52397464,14,14204,2020,12,1,2,3346
52397464,14,14204,2020,12,2,0,3118
52397464,14,14204,2020,12,2,1,3746
52397464,14,14204,2020,12,2,2,3418
52397470,14,14204,2020,12,0,0,2499
52397470,14,14204,2020,12,0,1,3149
52397470,14,14204,2020,12,0,2,2879
52397470,14,14204,2020,12,1,0,2353
52397470,14,14204,2020,12,1,1,2915
52397470,14,14204,2020,12,1,2,2634
52397470,14,14204,2020,12,2,0,2391
52397470,14,14204,2020,12,2,1,2975
52397470,14,14204,2020,12,2,2,2697
52397471,14,14204,2020,12,0,0,2945
52397471,14,14204,2020,12,0,1,3604
52397471,14,14204,2020,12,0,2,3398
52397471,14,14204,2020,12,1,0,2699
52397471,14,14204,2020,12,1,1,3348
52397471,14,14204,2020,12,1,2,3143
52397471,14,14204,2020,12,2,0,2763
52397471,14,14204,2020,12,2,1,3414
52397471,14,14204,2020,12,2,2,3209
52397472,14,14204,2020,12,0,0,3564
52397472,14,14204,2020,12,0,1,3022
52397472,14,14204,2020,12,0,2,3118
52397472,14,14204,2020,12,1,0,2938
52397472,14,14204,2020,12,1,1,3171
52397472,14,14204,2020,12,1,2,2889
52397472,14,14204,2020,12,2,0,3100
52397472,14,14204,2020,12,2,1,3132
52397472,14,14204,2020,12,2,2,2948
52397473,14,14204,2020,12,0,0,7436
52397473,14,14204,2020,12,0,1,6970
52397473,14,14204,2020,12,0,2,7087
52397473,14,14204,2020,12,1,0,6024
52397473,14,14204,2020,12,1,1,6777
52397473,14,14204,2020,12,1,2,6155
52397473,14,14204,2020,12,2,0,6389
52397473,14,14204,2020,12,2,1,6827
52397473,14,14204,2020,12,2,2,6396
52397474,14,14204,2020,12,0,0,5480
52397474,14,14204,2020,12,0,1,7026
52397474,14,14204,2020,12,0,2,6218
52397474,14,14204,2020,12,1,0,4893
52397474,14,14204,2020,12,1,1,6766
52397474,14,14204,2020,12,1,2,5773
52397474,14,14204,2020,12,2,0,5044
52397474,14,14204,2020,12,2,1,6833
52397474,14,14204,2020,12,2,2,5888
52397475,14,14204,2020,12,0,0,3206
52397475,14,14204,2020,12,0,1,3708
52397475,14,14204,2020,12,0,2,3608
52397475,14,14204,2020,12,1,0,2664
52397475,14,14204,2020,12,1,1,3590
52397475,14,14204,2020,12,1,2,3216
52397475,14,14204,2020,12,2,0,2804
52397475,14,14204,2020,12,2,1,3620
52397475,14,14204,2020,12,2,2,3317
52397480,14,14204,2020,12,0,0,5145
52397480,14,14204,2020,12,0,1,5693
52397480,14,14204,2020,12,0,2,5269
52397480,14,14204,2020,12,1,0,4379
52397480,14,14204,2020,12,1,1,5868
52397480,14,14204,2020,12,1,2,4988
52397480,14,14204,2020,12,2,0,4577
52397480,14,14204,2020,12,2,1,5823
52397480,14,14204,2020,12,2,2,5060
52397481,14,14204,2020,12,0,0,2446
52397481,14,14204,2020,12,0,1,2820
52397481,14,14204,2020,12,0,2,2648
52397481,14,14204,2020,12,1,0,1689
52397481,14,14204,2020,12,1,1,2958
52397481,14,14204,2020,12,1,2,2276
52397481,14,14204,2020,12,2,0,1884
52397481,14,14204,2020,12,2,1,2922
52397481,14,14204,2020,12,2,2,2372
52397482,14,14204,2020,12,0,0,2383
52397482,14,14204,2020,12,0,1,2692
52397482,14,14204,2020,12,0,2,2552
52397482,14,14204,2020,12,1,0,2115
52397482,14,14204,2020,12,1,1,2472
52397482,14,14204,2020,12,1,2,2285
52397482,14,14204,2020,12,2,0,2184
52397482,14,14204,2020,12,2,1,2529
52397482,14,14204,2020,12,2,2,2354
52397483,14,14204,2020,12,0,0,3875
52397483,14,14204,2020,12,0,1,2885
52397483,14,14204,2020,12,0,2,3185
52397483,14,14204,2020,12,1,0,4030
52397483,14,14204,2020,12,1,1,2942
52397483,14,14204,2020,12,1,2,3237
52397483,14,14204,2020,12,2,0,3990
52397483,14,14204,2020,12,2,1,2927
52397483,14,14204,2020,12,2,2,3224
52397484,14,14204,2020,12,0,0,12320
52397484,14,14204,2020,12,0,1,7031
52397484,14,14204,2020,12,0,2,8804
52397484,14,14204,2020,12,1,0,9602
52397484,14,14204,2020,12,1,1,6442
52397484,14,14204,2020,12,1,2,7606
52397484,14,14204,2020,12,2,0,10303
52397484,14,14204,2020,12,2,1,6594
52397484,14,14204,2020,12,2,2,7915
52397485,14,14204,2020,12,0,0,3211
52397485,14,14204,2020,12,0,1,3432
52397485,14,14204,2020,12,0,2,3370
52397485,14,14204,2020,12,1,0,2502
52397485,14,14204,2020,12,1,1,3376
52397485,14,14204,2020,12,1,2,2928
52397485,14,14204,2020,12,2,0,2685
52397485,14,14204,2020,12,2,1,3390
52397485,14,14204,2020,12,2,2,3042
52397486,14,14204,2020,12,0,0,741
52397486,14,14204,2020,12,0,1,411
52397486,14,14204,2020,12,0,2,533
52397486,14,14204,2020,12,1,0,567
52397486,14,14204,2020,12,1,1,406
52397486,14,14204,2020,12,1,2,454
52397486,14,14204,2020,12,2,0,612
52397486,14,14204,2020,12,2,1,407
52397486,14,14204,2020,12,2,2,474
52397490,14,14204,2020,12,0,0,5300
52397490,14,14204,2020,12,0,1,5177
52397490,14,14204,2020,12,0,2,5223
52397490,14,14204,2020,12,1,0,5100
52397490,14,14204,2020,12,1,1,4929
52397490,14,14204,2020,12,1,2,4941
52397490,14,14204,2020,12,2,0,5152
52397490,14,14204,2020,12,2,1,4993
52397490,14,14204,2020,12,2,2,5013
52397491,14,14204,2020,12,0,0,6761
52397491,14,14204,2020,12,0,1,6010
52397491,14,14204,2020,12,0,2,6342
